"SubjectId";"BusinessTrip";"PartySize";"Age25_44";"Age45_54";"Age55";"Income";"Female";"Undergraduate";"Posgraduate";"AirlineFirstFlight_1";"AirlineFirstFlight_2";"AirlineFirstFlight_3";"AirlineSecondFlight_3";"TripTimeHours_1";"TripTimeHours_2";"TripTimeHours_3";"Legroom12";"Legroom13";"Legroom14";"Legroom22";"Legroom23";"Legroom24";"Legroom32";"Legroom33";"Legroom34";"Fare_1";"Fare_2";"Fare_3";"StopPenaltyHours_2";"StopPenaltyHours_3";"IncomeDummy";"DiffTime1";"DiffTime2";"DiffTime3";"Choice"
2862;0;1;0;0;0;70;1;0;1;5;7;1;5;5,8;7,8;7,8;0;0;1;0;0;1;0;0;1;630;485;660;1,5;1,5;1;9;1,5;6;1
2863;0;4;1;0;0;162,5;1;1;0;3;1;7;6;2,41667;3,91667;4,91667;0;0;0;0;0;0;0;1;0;650;680;625;1;2;0;7,91666666666667;7,91666666666667;7,41666666666667;3
2865;0;1;1;0;0;50;1;1;0;3;6;6;3;5,45;7,95;6,95;0;0;1;1;0;0;0;0;0;505;625;625;2;1;1;0;5;3;1
2866;1;2;0;0;1;92,5;0;1;0;2;3;2;5;5,06667;7,06667;6,56667;0;1;0;1;0;0;0;1;0;330;395;380;1,5;1;1;1;2;2;1
2867;0;1;1;0;0;40;1;1;0;4;7;3;5;1;3;2;1;0;0;0;0;1;1;0;0;280;220;265;1,5;0,5;1;3;0;6;1
2868;0;1;1;0;0;50;0;0;1;3;9;9;7;2,63333;3,63333;4,63333;0;0;1;0;0;0;1;0;0;280;340;355;0,5;1,5;1;8;12,5;6,5;1
2869;0;1;1;0;0;70;1;1;0;2;7;2;1;1,96667;3,46667;3,96667;0;0;1;0;1;0;1;0;0;255;255;285;1;1,5;1;7;4;3,5;1
2870;0;1;0;0;1;70;1;0;1;6;9;3;7;2,53333;4,03333;4,03333;0;0;0;1;0;0;0;0;1;210;170;220;1;1;1;0,5;0,5;7;2
2871;1;1;1;0;0;20;0;0;1;5;4;7;4;1,43333;3,43333;3,93333;0;0;1;0;1;0;1;0;0;465;465;405;1,5;2;1;0,433333333333333;3,93333333333333;3,06666666666667;3
2873;1;2;0;1;0;350;0;0;0;7;3;7;2;2,75;4,75;4,25;0;0;0;0;0;0;1;0;0;265;360;265;1,5;1;0;0,25;3,25;2,25;1
2876;0;2;1;0;0;187,5;0;0;1;5;4;3;4;5,25;7,25;7,75;0;0;0;1;0;0;0;0;0;425;425;330;1,5;2;0;1;0;0;1
2877;0;1;1;0;0;50;0;1;0;3;1;3;1;3,68333;5,18333;6,18333;0;0;1;0;0;1;0;0;1;540;420;445;1;2;1;3,31666666666667;1,18333333333333;1,81666666666667;1
2878;0;1;1;0;0;40;1;0;0;7;2;6;4;3,06667;4,06667;5,56667;0;0;1;1;0;0;0;0;1;375;295;310;0,5;2;1;4,56666666666667;4,56666666666667;7,06666666666667;1
2879;1;1;0;0;1;92,5;0;1;0;7;8;6;2;2,41667;3,91667;4,91667;0;0;1;0;0;1;0;0;1;280;295;330;1;2;1;1,5;9;7,5;1
2880;0;1;1;0;0;20;0;0;0;5;5;5;2;1,75;3,75;3,75;0;1;0;1;0;0;1;0;0;220;190;160;1,5;1,5;1;1,25;2,25;5,25;3
2881;1;2;1;0;0;112,5;0;1;0;9;7;1;7;5,56667;7,06667;6,56667;0;0;0;0;0;0;1;0;0;230;230;205;1;0,5;0;1,56666666666667;0,0666666666666667;8,56666666666667;1
2882;0;3;0;1;0;350;1;0;1;7;1;2;5;1;2;3;0;0;0;0;0;1;0;0;0;170;155;150;0,5;1,5;0;5,75;11,75;5,75;1
2883;1;1;0;0;1;70;1;1;0;9;7;1;7;3,58333;5,08333;4,58333;0;0;0;0;0;0;1;0;0;230;230;210;1;0,5;1;6,5;9,5;0,5;3
2885;0;3;1;0;0;137,5;1;1;0;5;6;3;2;3,61667;6,11667;6,11667;0;0;0;0;0;1;0;0;0;280;340;325;2;2;0;6,5;2;2;1
2886;1;1;0;1;0;80;0;1;0;7;5;2;1;1,35;3,85;2,85;1;0;0;0;0;0;0;0;1;145;135;175;2;1;1;9,85;13,85;5,35;2
2888;0;2;0;0;1;137,5;0;0;1;10;7;11;4;6,03333;8,53333;8,53333;0;1;0;0;1;0;0;0;1;380;400;435;2;2;0;11;8;10;1
2889;0;4;1;0;0;92,5;1;0;0;1;5;10;3;2,43333;3,43333;3,93333;0;1;0;0;1;0;0;0;0;270;260;345;0,5;1;1;4,5;6,5;6,5;1
2890;1;1;1;0;0;112,5;0;0;1;11;5;6;1;2,9;4,4;3,9;0;1;0;1;0;0;0;1;0;335;400;335;1;0,5;0;0,4;7,9;2,9;1
2891;0;1;0;1;0;92,5;1;0;1;5;7;11;3;2,41667;3,41667;3,91667;1;0;0;1;0;0;1;0;0;300;325;240;0,5;1;1;13;5,5;7;1
2892;0;2;0;0;1;112,5;1;1;0;5;2;2;3;3,58333;5,08333;4,58333;0;0;1;0;0;1;0;0;0;390;325;355;1;0,5;0;4,08333333333333;10,0833333333333;0,583333333333333;1
2893;0;1;0;1;0;40;0;1;0;5;5;5;2;3,71667;5,71667;5,71667;0;1;0;1;0;0;1;0;0;460;400;340;1,5;1,5;1;3,71666666666667;6,71666666666667;1,71666666666667;3
2894;0;2;1;0;0;350;0;0;1;3;8;1;4;2,66667;4,66667;4,16667;1;0;0;0;1;0;0;0;1;465;465;330;1,5;1;0;0,25;6,25;6,25;1
2895;0;1;1;0;0;80;1;1;0;4;4;1;4;5,3;6,3;7,3;0;0;1;0;0;0;1;0;0;620;530;530;0,5;1,5;1;11,5;8,5;9,5;3
2896;1;1;1;0;0;350;1;0;1;4;4;8;7;5,71667;6,71667;7,71667;0;0;0;0;0;1;0;0;0;340;380;440;0,5;1,5;0;1,5;4,5;0;1
2897;1;2;0;1;0;70;0;0;1;2;2;11;1;4,3;6,3;5,3;0;0;0;1;0;0;0;0;1;225;265;275;1,5;0,5;1;9,5;0,5;11;2
2898;1;1;1;0;0;30;1;1;0;7;2;5;7;4,96667;6,96667;5,96667;1;0;0;0;0;1;1;0;0;510;600;600;1,5;0,5;1;1;4;1;1
2899;0;1;0;0;0;350;0;0;0;1;3;6;7;0,916667;2,41667;2,41667;0;0;1;0;1;0;0;1;0;110;105;80;1;1;0;6,16666666666667;15,1666666666667;12,1666666666667;1
2900;0;1;1;0;0;40;0;1;0;8;4;7;5;2,83333;4,33333;4,33333;0;0;0;1;0;0;0;0;1;225;260;235;1;1;1;3,83333333333333;9,33333333333333;7,33333333333333;3
2901;1;1;1;0;0;92,5;0;0;0;5;9;4;1;5,71667;7,71667;8,21667;1;0;0;0;0;1;0;1;0;705;580;705;1,5;2;1;6,21666666666667;6,71666666666667;2,71666666666667;1
2903;0;1;1;0;0;112,5;0;0;1;11;2;4;7;5,45;6,45;6,95;0;1;0;0;1;0;0;0;0;375;390;355;0,5;1;0;11,5;7;2,5;3
2906;0;2;0;1;0;350;0;1;0;7;4;1;3;1,36667;3,86667;2,36667;0;0;0;0;0;1;0;0;1;225;270;235;2;0,5;0;7;8,5;1;3
2907;1;4;0;0;1;162,5;1;1;0;2;6;6;4;5,35;7,35;6,35;1;0;0;0;0;1;1;0;0;385;485;485;1,5;0,5;0;2,75;6,25;6,25;1
2909;0;4;1;0;0;92,5;1;0;1;8;4;7;5;1,91667;3,41667;3,41667;0;0;0;1;0;0;0;0;1;170;200;180;1;1;1;1,91666666666667;9,41666666666667;6,41666666666667;1
2910;1;1;1;0;0;350;0;0;1;4;2;5;6;4,98333;6,48333;6,98333;0;1;0;0;0;0;0;0;1;430;395;340;1;1,5;0;1,23333333333333;0,733333333333333;3,23333333333333;1
2911;0;1;0;0;0;20;0;0;0;6;9;3;7;2,75;4,25;4,25;0;0;0;1;0;0;0;0;1;260;210;275;1;1;1;10,25;10,25;5,25;2
2912;0;1;1;0;0;92,5;1;0;1;6;4;4;10;2,68333;5,18333;4,68333;0;0;0;0;1;0;0;1;0;215;185;175;2;1,5;1;8,5;7;2,5;3
2913;1;2;1;0;0;50;1;0;1;3;5;3;5;2,8;3,8;5,3;0;0;1;1;0;0;0;0;1;165;210;175;0,5;2;1;1,5;6;6;1
2916;1;1;1;0;0;92,5;0;0;1;3;7;2;9;2,75;3,75;5,25;1;0;0;0;0;0;0;0;0;295;310;355;0,5;2;1;7;9;11;1
2918;0;1;1;0;0;30;0;0;0;1;3;6;7;3,13333;5,63333;5,13333;0;1;0;0;0;1;1;0;0;415;335;375;2;1,5;1;9;3;10;1
2919;0;2;0;0;1;112,5;0;1;0;6;4;2;6;3,13333;5,63333;5,13333;0;0;1;1;0;0;0;0;1;230;180;220;2;1,5;0;5,13333333333333;6,63333333333333;5,13333333333333;1
2920;0;2;1;0;0;70;0;1;0;4;1;2;7;2,75;5,25;3,75;0;0;1;0;0;0;0;1;0;470;600;495;2;0,5;1;8;12;11;1
2921;0;1;1;0;0;80;0;1;0;3;1;7;6;2,41667;4,91667;3,41667;1;0;0;1;0;0;1;0;0;300;325;300;2;0,5;1;8,33333333333333;4,33333333333333;1,66666666666667;1
2922;1;1;0;0;1;112,5;0;0;0;1;7;6;11;5,33333;7,33333;7,33333;0;1;0;1;0;0;1;0;0;455;545;475;1,5;1,5;0;9,25;0,25;1,75;2
2923;1;1;1;0;0;112,5;0;1;0;7;9;5;8;3,75;6,25;4,75;1;0;0;1;0;0;1;0;0;260;230;195;2;0,5;0;7,75;0,25;5,75;2
2924;0;1;0;0;0;20;0;0;1;7;3;3;8;5,76667;7,76667;7,26667;0;0;1;0;0;1;0;0;0;300;315;285;1,5;1;1;2;0,5;2;1
2925;0;4;0;1;0;50;1;0;0;11;5;5;6;1,43333;2,93333;2,43333;1;0;0;0;1;0;0;0;1;365;445;465;1;0,5;1;2,5;7;5,5;1
2926;0;1;1;0;0;92,5;0;1;0;7;7;3;7;2,78333;4,28333;4,78333;0;1;0;0;0;0;0;0;1;230;310;310;1;1,5;1;7,78333333333333;6,28333333333333;8,78333333333333;1
2927;0;2;1;0;0;92,5;0;1;0;1;2;3;2;2,08333;4,58333;4,58333;0;0;1;0;0;0;1;0;0;370;315;405;2;2;1;1;7;8,5;1
2929;0;1;0;0;0;20;0;0;0;8;5;6;1;5,3;7,8;7,8;0;0;1;0;0;0;1;0;0;340;340;240;2;2;1;1,2;2,8;2,8;3
2930;0;1;1;0;0;80;0;1;0;3;8;8;7;2,05;4,05;3,55;0;1;0;1;0;0;0;1;0;435;370;435;1,5;1;1;5;6;7;2
2931;0;5;1;0;0;70;0;0;0;6;1;8;2;3,33333;5,33333;5,83333;1;0;0;0;0;1;0;1;0;240;215;215;1,5;2;1;2,08333333333333;3,41666666666667;0,0833333333333333;1
2933;0;1;0;0;0;10;1;0;1;8;2;2;4;5,16667;7,16667;7,16667;0;0;0;0;0;0;0;1;0;580;750;820;1,5;1,5;1;0,666666666666667;2,66666666666667;1,33333333333333;1
2934;0;1;0;0;0;20;1;1;0;11;2;2;4;3,56667;4,56667;5,06667;1;0;0;1;0;0;1;0;0;300;230;245;0,5;1;1;9,31666666666667;7,31666666666667;7,81666666666667;2
2935;0;2;1;0;0;350;0;0;0;10;10;2;5;5,33333;6,83333;6,83333;1;0;0;0;0;1;1;0;0;540;680;565;1;1;0;12;13,5;13,5;1
2936;0;1;1;0;0;350;0;0;0;4;10;5;1;2,18333;3,18333;4,18333;0;1;0;0;1;0;0;0;1;410;550;505;0,5;1,5;0;0,5;1,5;4,5;1
2937;0;2;1;0;0;92,5;1;1;0;6;1;1;11;5,41667;6,41667;6,41667;0;0;1;1;0;0;0;0;0;450;520;520;0,5;0,5;1;1,41666666666667;1,41666666666667;3,41666666666667;1
2938;0;2;0;1;0;92,5;0;1;0;3;5;7;3;4,63333;6,63333;5,63333;1;0;0;0;0;1;1;0;0;495;545;475;1,5;0,5;1;1,13333333333333;1,63333333333333;0,866666666666667;1
2939;0;1;1;0;0;80;1;0;0;5;3;8;6;4,08333;6,58333;6,08333;0;0;0;0;1;0;0;1;0;175;165;205;2;1,5;1;1,91666666666667;0,583333333333333;1,41666666666667;1
2941;1;1;0;1;0;350;0;0;1;2;7;4;6;4,98333;6,48333;6,98333;0;0;0;1;0;0;0;0;0;410;465;450;1;1,5;0;6,51666666666667;0,983333333333333;3,01666666666667;2
2942;0;1;0;1;0;112,5;1;1;0;5;7;10;3;2,81667;4,81667;4,81667;0;0;0;0;0;0;0;1;0;385;400;320;1,5;1,5;0;2,18333333333333;0,183333333333333;7,31666666666667;3
2943;0;1;0;0;0;30;1;1;0;3;5;3;5;2,91667;3,91667;5,41667;0;0;1;1;0;0;0;0;1;155;195;165;0,5;2;1;7,5;0;0;2
2944;1;1;0;1;0;112,5;0;1;0;2;6;5;7;1,21667;3,21667;2,21667;0;1;0;0;0;0;0;0;0;755;710;880;1,5;0,5;0;5,71666666666667;9,21666666666667;2,21666666666667;1
2945;0;1;0;0;0;112,5;1;0;0;5;6;3;2;4,76667;6,26667;5,76667;1;0;0;0;1;0;0;0;1;465;465;410;1;0,5;0;6,76666666666667;10,2666666666667;9,76666666666667;2
2946;0;2;1;0;0;112,5;0;0;1;4;4;8;7;1,75;2,75;3,75;0;0;0;0;0;1;0;0;0;160;180;205;0,5;1,5;0;1;5;0,5;1
2948;0;4;1;0;0;70;0;1;0;7;3;3;8;5,61667;7,61667;7,11667;0;0;1;0;0;1;0;0;0;680;710;645;1,5;1;1;8,38333333333333;4,88333333333333;6,88333333333333;1
2950;0;1;0;0;0;20;1;0;0;7;5;4;6;2,03333;4,53333;3,53333;0;1;0;0;0;1;0;1;0;275;205;240;2;1;1;0;1;1;2
2951;0;4;1;0;0;92,5;0;0;1;1;6;4;5;4,88333;7,38333;7,38333;0;1;0;0;1;0;0;0;1;380;515;380;2;2;1;6,38333333333333;8,88333333333333;4,38333333333333;1
2953;0;1;0;0;0;30;0;0;0;8;2;2;4;3,2;5,2;5,2;0;0;0;0;0;0;0;1;0;350;455;495;1,5;1,5;1;3,2;5,2;1,2;1
2954;0;1;1;0;0;20;1;0;0;2;10;1;3;4,16667;6,66667;5,16667;0;0;1;0;0;0;0;1;0;350;335;320;2;0,5;1;3;4,5;6;1
2955;0;1;1;0;0;112,5;0;0;1;2;10;1;3;5,33333;7,83333;6,33333;0;0;1;0;0;0;0;1;0;800;765;725;2;0,5;0;5,66666666666667;2,16666666666667;2,66666666666667;3
2956;0;1;0;0;1;50;1;0;1;2;10;1;3;1,96667;4,46667;2,96667;0;0;1;0;0;0;0;1;0;400;385;365;2;0,5;1;0,5;2;3,5;3
2957;1;1;0;1;0;137,5;0;0;1;1;7;6;11;1,73333;3,73333;3,73333;0;1;0;1;0;0;1;0;0;230;275;240;1,5;1,5;0;9,5;0,5;2;1
2958;0;2;1;0;0;92,5;0;1;0;2;4;5;8;5,33333;6,83333;7,83333;0;0;1;0;0;1;0;0;1;890;975;720;1;2;1;11,25;14,25;11,25;1
2960;0;1;1;0;0;60;1;1;0;6;2;7;1;4,28333;6,28333;6,28333;0;1;0;1;0;0;1;0;0;345;400;415;1,5;1,5;1;10;7;6;1
2961;0;2;1;0;0;40;1;0;1;11;4;7;5;4,56667;7,06667;6,56667;1;0;0;0;0;0;0;0;0;565;510;480;2;1,5;1;10;10;0,5;1
2962;1;1;0;0;0;50;1;1;0;5;8;2;6;5,8;6,8;6,8;0;0;1;1;0;0;0;0;0;775;955;775;0,5;0,5;1;1,25;6,25;2,75;1
2963;0;1;1;0;0;50;1;1;0;6;5;1;7;1,35;2,85;2,35;0;0;1;0;0;1;0;0;0;150;160;175;1;0,5;1;0,15;8,85;5,35;1
2966;0;5;0;1;0;112,5;0;1;0;3;5;7;3;4,65;5,65;7,15;0;0;0;0;1;0;0;1;0;360;340;340;0,5;2;0;5;2;3;2
2968;0;1;1;0;0;70;0;0;0;5;3;1;5;2,98333;4,48333;4,48333;0;1;0;0;0;0;0;0;0;850;815;640;1;1;1;0,0166666666666667;7,48333333333333;7,48333333333333;3
2969;0;1;1;0;0;92,5;0;0;1;3;7;2;9;1,2;2,2;3,7;1;0;0;0;0;0;0;0;0;190;200;230;0,5;2;1;9,2;7,2;5,7;1
2970;0;1;1;0;0;50;1;0;1;9;1;6;5;5,35;7,35;7,85;0;0;1;0;1;0;1;0;0;555;555;715;1,5;2;1;6;7,5;1,5;1
2971;0;2;1;0;0;30;1;0;0;5;7;11;3;2,63333;3,63333;4,13333;1;0;0;1;0;0;1;0;0;200;215;160;0,5;1;1;1,5;9;7,5;3
2972;0;1;1;0;0;50;1;0;0;9;7;1;7;4,48333;5,98333;5,48333;0;0;0;0;0;0;1;0;0;235;235;210;1;0,5;1;1,01666666666667;1,51666666666667;3,98333333333333;3
2973;1;1;0;0;1;60;0;0;0;3;4;5;1;5,35;7,35;6,85;0;0;0;0;0;0;1;0;0;360;380;415;1,5;1;1;6;6;7;1
2974;1;1;1;0;0;40;1;0;1;5;7;10;3;5,35;7,35;7,35;0;0;0;0;0;0;0;1;0;750;780;620;1,5;1,5;1;1,5;1,5;6;1
2975;1;1;0;1;0;80;0;0;1;1;4;2;6;2,53333;3,53333;3,53333;0;0;0;0;1;0;1;0;0;255;340;340;0,5;0,5;1;8,53333333333333;5,03333333333333;8,03333333333333;1
2977;1;1;0;0;1;112,5;0;0;1;10;6;3;6;5,8;7,8;7,8;0;1;0;1;0;0;1;0;0;520;550;550;1,5;1,5;0;9,2;4,2;2,7;1
2978;0;1;1;0;0;70;0;0;1;9;1;6;5;4,63333;6,63333;7,13333;0;0;1;0;1;0;1;0;0;505;505;655;1,5;2;1;0,633333333333333;1,13333333333333;7,63333333333333;1
2979;1;2;1;0;0;137,5;0;0;1;1;3;5;4;2,48333;3,98333;3,98333;0;0;0;1;0;0;0;0;1;350;370;320;1;1;0;4,5;4,5;9;1
2980;0;3;0;1;0;80;0;1;0;3;5;3;5;5,15;7,15;6,15;0;1;0;0;0;0;0;0;0;1105;1060;1060;1,5;0,5;1;3;2;1;1
2981;0;2;1;0;0;40;1;1;0;3;5;7;3;5,61667;6,61667;8,11667;0;0;0;0;1;0;0;1;0;280;265;265;0,5;2;1;3;1,5;0;1
2982;1;3;0;1;0;112,5;0;1;0;11;2;4;7;5,11667;6,11667;6,61667;0;1;0;0;1;0;0;0;0;345;360;330;0,5;1;0;6;9;12;1
2984;0;2;0;0;0;30;1;0;0;4;4;1;4;5,33333;6,33333;7,33333;0;0;1;0;0;0;1;0;0;710;610;610;0,5;1,5;1;4,33333333333333;8,33333333333333;8,33333333333333;1
2985;0;3;1;0;0;30;1;1;0;4;3;7;6;2,53333;4,03333;5,03333;0;0;1;0;0;1;0;0;1;295;260;285;1;2;1;2,75;1,75;1,75;1
2986;0;1;0;1;0;80;0;1;0;7;1;2;5;2,7;3,7;4,7;0;0;0;0;0;1;0;0;0;425;390;370;0,5;1,5;1;0,8;5,8;1,2;1
2987;0;1;1;0;0;60;0;1;0;10;1;6;5;4,73333;5,73333;5,73333;0;1;0;0;0;1;0;1;0;255;255;245;0,5;0,5;1;5;5;2,5;1
2988;1;1;0;0;1;112,5;0;0;1;10;6;3;6;3,5;5,5;5,5;0;1;0;1;0;0;1;0;0;220;235;235;1,5;1,5;0;1;3;4;1
2989;0;2;0;1;0;92,5;0;0;1;6;6;4;7;4,53333;6,53333;6,53333;0;0;0;0;0;0;0;1;0;610;580;640;1,5;1,5;1;1,53333333333333;1,46666666666667;3,53333333333333;1
2990;0;1;1;0;0;10;1;0;0;7;9;5;8;4,56667;7,06667;5,56667;1;0;0;1;0;0;1;0;0;405;355;305;2;0,5;1;4;14,5;7;3
2991;0;2;1;0;0;112,5;0;1;0;6;7;5;6;6,16667;7,66667;7,16667;0;1;0;1;0;0;0;1;0;505;565;655;1;0,5;0;4;8;8;1
2992;0;1;1;0;0;50;0;0;1;5;7;1;5;1,43333;3,43333;3,43333;0;0;1;0;0;1;0;0;1;330;255;345;1,5;1,5;1;6;4,5;3;3
2994;0;1;1;0;0;10;1;0;1;3;9;1;4;5,33333;6,33333;7,33333;0;0;0;0;0;1;0;0;0;485;585;485;0,5;1,5;1;10,3333333333333;7,33333333333333;8,33333333333333;1
2995;1;1;1;0;0;112,5;0;1;0;7;1;4;3;4,5;6,5;6;0;1;0;1;0;0;0;1;0;490;550;550;1,5;1;0;0;6,5;6;1
2996;0;2;0;0;0;20;1;0;0;2;10;9;5;4,86667;7,36667;5,86667;0;0;0;0;0;1;0;0;1;515;450;380;2;0,5;1;7;1;2;3
2998;1;2;1;0;0;30;0;1;0;4;4;9;7;6,15;8,15;7,65;1;0;0;0;1;0;0;0;1;875;795;835;1,5;1;1;1,15;4,15;3,65;1
3000;0;1;1;0;0;350;1;1;0;5;7;11;3;2,95;3,95;4,45;1;0;0;1;0;0;1;0;0;260;285;210;0,5;1;0;1,5;6;4,5;1
3001;1;1;1;0;0;10;1;0;1;4;10;5;1;2,73333;3,73333;4,73333;0;1;0;0;1;0;0;0;1;300;405;370;0,5;1,5;1;1,98333333333333;0,0166666666666667;9,98333333333333;1
3002;0;2;1;0;0;50;1;1;0;4;5;4;2;2,68333;4,68333;3,68333;0;0;0;1;0;0;0;0;1;215;225;235;1,5;0,5;1;3,5;0,5;5;1
3003;1;2;0;1;0;350;0;1;0;1;1;1;4;5,71667;7,21667;7,21667;1;0;0;0;0;1;1;0;0;880;690;725;1;1;0;10,5;3;4,5;2
3004;1;1;0;0;0;10;0;0;0;10;1;6;5;3,33333;4,33333;4,33333;0;1;0;0;0;1;0;1;0;270;270;260;0,5;0,5;1;0,333333333333333;1,33333333333333;3,66666666666667;1
3005;0;1;1;0;0;92,5;1;0;1;6;5;1;7;3,06667;5,56667;5,56667;0;1;0;0;1;0;0;0;1;515;380;405;2;2;1;3,06666666666667;5,56666666666667;4,56666666666667;1
3006;1;2;0;1;0;112,5;1;0;1;5;4;3;4;2,48333;3,48333;3,48333;1;0;0;0;0;0;0;0;1;275;275;305;0,5;0,5;0;6;3;9;1
3007;0;2;1;0;0;350;0;0;1;2;3;4;3;5,33333;6,33333;7,33333;0;0;0;0;0;1;0;0;0;345;295;415;0,5;1,5;0;3;1;0;1
3008;1;1;1;0;0;350;0;0;1;9;1;6;5;4,28333;6,28333;6,78333;0;0;1;0;1;0;1;0;0;460;460;595;1,5;2;0;14,5;15,5;11,5;1
3009;0;1;0;0;0;50;1;1;0;10;10;2;5;4,56667;6,06667;6,06667;1;0;0;0;0;1;1;0;0;535;675;565;1;1;1;13;14,5;14,5;1
3010;0;2;1;0;0;112,5;0;0;1;3;7;2;9;2,75;3,75;5,25;1;0;0;0;0;0;0;0;0;425;445;510;0,5;2;0;2,75;1,75;1,25;1
3011;0;3;0;0;1;162,5;0;0;1;7;3;7;2;2,8;4,8;4,3;0;0;0;0;0;0;1;0;0;210;280;210;1,5;1;0;1;4;2;1
3012;0;3;0;1;0;137,5;0;0;1;5;9;2;6;5,26667;7,26667;7,76667;0;1;0;0;0;0;0;0;1;225;185;195;1,5;2;0;3,5;2;1;2
3013;1;1;0;1;0;162,5;1;0;1;6;6;2;4;5,35;6,35;6,85;0;1;0;0;1;0;0;0;0;610;610;580;0,5;1;0;7,85;7,35;6,35;1
3014;1;1;1;0;0;350;0;1;0;1;2;3;2;5,35;7,85;7,85;0;0;1;0;0;0;1;0;0;455;390;500;2;2;0;0;6;7,5;1
3015;1;1;1;0;0;112,5;0;0;1;9;6;3;6;5,81667;6,81667;7,31667;0;0;1;0;0;0;0;1;0;710;675;775;0,5;1;0;2,5;5,5;1;2
3016;0;2;1;0;0;50;0;1;0;10;1;6;5;5,36667;6,36667;6,36667;0;1;0;0;0;1;0;1;0;390;390;375;0,5;0,5;1;7;7;12;1
3017;0;3;0;1;0;50;0;1;0;2;5;3;7;1,7;3,2;3,7;1;0;0;0;0;1;0;1;0;135;165;135;1;1,5;1;4;5,5;2,5;1
3018;0;2;1;0;0;350;0;0;1;3;3;2;7;5,71667;7,21667;8,21667;1;0;0;0;1;0;0;0;0;325;310;350;1;2;0;9,78333333333333;5,28333333333333;7,28333333333333;1
3019;0;1;0;1;0;60;1;0;0;6;6;4;7;5,11667;6,11667;6,61667;1;0;0;1;0;0;1;0;0;460;400;440;0,5;1;1;13;10;14;2
3020;0;1;1;0;0;40;0;1;0;2;6;6;4;3,91667;4,91667;6,41667;0;0;0;0;1;0;0;1;0;285;275;215;0,5;2;1;4,5;1,5;1,5;2
3021;1;4;0;1;0;350;0;0;1;10;6;7;1;4,08333;6,08333;6,08333;1;0;0;0;1;0;0;0;0;245;220;255;1,5;1,5;0;9,58333333333333;7,58333333333333;8,58333333333333;1
3022;0;1;1;0;0;40;1;1;0;4;7;7;3;6,16667;7,16667;8,66667;0;0;1;1;0;0;0;0;1;305;360;435;0,5;2;1;11;12;12;1
3023;0;2;0;0;1;112,5;0;1;0;2;5;3;7;4,96667;6,46667;6,96667;1;0;0;0;0;1;0;1;0;210;260;210;1;1,5;0;1;2,5;0,5;1
3024;1;3;0;1;0;350;0;1;0;1;3;5;4;1,25;3,75;3,25;1;0;0;0;0;0;0;0;0;150;210;200;2;1,5;0;3,25;4,25;8,25;1
3025;1;1;1;0;0;40;0;0;1;6;6;4;7;5,81667;7,81667;7,81667;0;0;0;0;0;0;0;1;0;735;695;775;1,5;1,5;1;4,81666666666667;0,683333333333333;6,81666666666667;1
3027;0;2;1;0;0;162,5;1;1;0;3;6;5;2;5,88333;7,38333;7,88333;1;0;0;0;0;1;0;1;0;645;535;505;1;1,5;0;6;4,5;7,5;2
3028;1;1;0;1;0;137,5;0;1;0;1;10;3;4;3,56667;5,56667;6,06667;0;0;1;0;1;0;1;0;0;540;515;645;1,5;2;0;0,75;0,75;0,25;1
3033;0;1;0;0;0;30;0;1;0;3;2;11;9;5,35;6,85;7,35;0;0;1;0;1;0;1;0;0;750;750;780;1;1,5;1;5,5;7;1;1
3034;0;2;1;0;0;70;0;1;0;3;2;11;9;3,13333;4,63333;5,13333;0;0;1;0;1;0;1;0;0;885;885;925;1;1,5;1;9,25;10,75;4,75;1
3036;0;1;0;0;0;10;1;1;0;7;7;3;7;5,56667;7,06667;7,56667;0;1;0;0;0;0;0;0;1;215;285;285;1;1,5;1;1,93333333333333;4,93333333333333;1,43333333333333;1
3038;0;1;1;0;0;20;0;0;0;3;6;5;2;3,18333;4,68333;5,18333;1;0;0;0;0;1;0;1;0;560;465;440;1;1,5;1;2,18333333333333;2,18333333333333;5,68333333333333;1
3039;1;1;0;1;0;162,5;1;0;1;2;5;3;7;1,6;4,1;3,1;0;0;0;0;1;0;1;0;0;225;185;195;2;1;0;2,6;5,1;2,6;1
3040;0;1;1;0;0;80;1;1;0;5;3;8;6;1,35;3,85;3,35;0;0;0;0;1;0;0;1;0;135;130;160;2;1,5;1;7;7;8,5;1
3043;0;2;1;0;0;112,5;0;1;0;1;5;1;5;2,53333;4,53333;4,53333;0;0;0;0;0;0;0;1;0;400;400;440;1,5;1,5;0;0,533333333333333;7,03333333333333;1,03333333333333;1
3044;0;1;1;0;0;30;1;1;0;4;6;1;2;0,916667;3,41667;2,41667;0;1;0;0;0;1;0;1;0;85;95;110;2;1;1;10;1;2,5;1
3045;1;1;0;1;0;112,5;0;0;1;7;7;3;7;5,1;6,6;7,1;0;1;0;0;0;0;0;0;1;350;465;465;1;1,5;0;0;3;1;1
3046;0;1;0;0;0;60;0;1;0;7;9;5;8;2,5;5;3,5;1;0;0;1;0;0;1;0;0;180;155;135;2;0,5;1;3;4;1;3
3047;0;1;1;0;0;40;1;0;0;2;6;5;7;3,06667;4,06667;5,56667;0;0;1;1;0;0;0;0;1;325;360;360;0,5;2;1;5,06666666666667;1,06666666666667;3,56666666666667;1
